movie_name,title_id,author,rating,summary,text,helpful,created_at,crawled_at
Avatar: The Way of Water,tt1630029,detail-98357,5.0,Not worth the reputation,"Decent but not great visual performance. Images are still too fake to be real, 3D effects are bothering most of the time. But I still enjoy the ocean scene quite a lot. Probably the most beautiful ocean scene in animated movies. It's still the reason and the only reason to walk into the theater.Apart from that, role building is very weak in so many characters. In the first place, they surely have huge potential to develop into impressive stories, but none of them meet my expectation. Issue building is weak too. The only issue being developed is family bonds, which in the standard nowadays are far from enough to make a great film. What a disappointment for a long waited sequence.",3,"Dec 19, 2022",2026-02-04T14:41:20.783780
Avatar: The Way of Water,tt1630029,ringsangbordoloi,8.0,"The way of water, the way of technological based cinema, the new way of film making and the new wave of science fiction genre.","I have been waiting for this sequel from ten years. After 13 years, this movie is on the run right now. Yes! Only James Cameron can do this visual stunning Movie. This high frame rate movie bring is a new Sea civilization which we can't imagine.Visual, cinematography, music, and direction are best.But a little bit of complain from viewers that longtime run and story is weak. Director should've give attention on story. There is no any new narratives in story telling.Most of interesting part of this movie is second half and the visual of under the sea. Afterall other action part is bit of boring. But yeah ! James Cameron did his best.",17,"Dec 19, 2022",2026-02-04T14:41:20.788291
Avatar: The Way of Water,tt1630029,kiwired5,4.0,Meh,,6,"Dec 19, 2022",2026-02-04T14:41:20.792205
Avatar: The Way of Water,tt1630029,obsiyej,10.0,Best experience of the last decade,"This wasn't just a movie, but a spiritual experience and a master artist showing their craft.I'm still in awe of the story and world building created in this breath taking and beautiful world.The visuals are the best thing ever, the dialogue was perfectly timed, and the attention to detail is on an entire different level. This was even better than the first avatar. One complaint I've had about many other world building movies is that we don't get to learn the customs and cultures of the subjects as much as wanted, but this movie took a break at times from the overall plot to show us the way of life the Avatars live.",12,"Dec 19, 2022",2026-02-04T14:41:20.797608
Avatar: The Way of Water,tt1630029,mvanek-48586,8.0,I loved it,"Let's be honest here. Nobody enjoyed the first one for the story. They enjoyed it for the amazing visuals, world building, and epic battle scenes. This film delivers on all of that. The underwater scenes were so cool. The shots James Cameron was able to get were astounding. Taking you under water with the characters and animals. This is a film you have to see on the big screen though. If you're not in awe watching this then something is wrong with you. I don't want to hear how the plot wasn't intricate. It doesn't have to be. I know the pandemic delayed this coming out but I'm not sure if they would've been able to make this 4 or 5 years ago. Regardless it's something you should experience.",11,"Dec 19, 2022",2026-02-04T14:41:20.802104
Avatar: The Way of Water,tt1630029,paniwala,5.0,Corporations fund revenge?,"I am nobody to review Mr. Cameron's vision. However I found the storyline very weak. Yes it is a spectacle to watch with some of the stunning scenes. Story narration I felt very slow and dragged at times. Some action scenes were just not necessary. The objective of the corporation involved with invasion of planet was lost in the story line unlike the first version. Movie is too long and i advise not to watch last (night) show - watch it in afternoon or early evening if you want to enjoy the movie scenes - for me it only scenes. Loved the children in the movie. Most of the picturesque scenes of water, Animals and such can be watched in documentaries. Overall watch it for some very good scenes an not for a storyline.",6,"Dec 19, 2022",2026-02-04T14:41:20.806120
Avatar: The Way of Water,tt1630029,chudnovckiy,3.0,not worth paying attention,,8,"Dec 19, 2022",2026-02-04T14:41:20.837811
Avatar: The Way of Water,tt1630029,Benslie,8.0,I will admit I was partially wrong about this movie,"The biggest thing for me when it came to this movie was the story for it. I was worried about how exactly they would continue this story naturally and keep the audience interested as well. While I do think the story was able to do all of that I also still think it might've needed a few more edits to make it a bit better. What I enjoyed the most was the family element in this movie. Obviously, between the first movie and this one, it was inevitable that Jake and Neytiri would have a family of their own. So I really enjoyed getting to see how connected this family is and showing the different dynamics in it as well. They felt like a real family with how the siblings would stand up for each other one second and the next just make fun of them. But due to how many new characters there are in this movie an important thing to have is balance. When a movie has new characters to introduce and have the audience build connections with them it's important to give them all enough time to develop and show their dynamics with other characters. Although I would love to say this movie does a good job balancing all of the characters in it, I can't say that fully. When it comes to the kid characters in particular the story does a good job of spending time on them depending on how important they are. But when it comes to the other characters in this movie at times I forgot they even existed due to how little screen time they get. I can see why in this movie Jake and Neytiri weren't shown as much but there was one character, in particular, I was surprised didn't get that much screen time.Spider, played by Jack Champion, despite being an interesting character didn't get that much screen time which was disappointing. He had so much potential to be this really interesting character to study but just ends up being forgotten along the way. But he wasn't the only new character who was just tossed to the side but also a lot of the Metkayina's were also just pushed to the side. I feel like when it came to pushing characters to the side it primarily affected the water tribe and none of the characters there were fully fleshed out. So many of them just ended up being flat characters and I really hope in future movies they get more screen time so they can be proper static characters. I think the biggest reason why some of the other characters who aren't a part of the Sully family get pushed to the side is due to the part of this story I didn't really enjoy which is the sky people returning. I'm not against them returning and kind of figured they were going to return it's just how they choose to have them return. In particular, how they decided to have Quaritch, played by Stephen Lang, return to be the big bad in this movie. I will applaud the movie for actually addressing how this is possible, despite it making zero sense, but I wish they created a new bad guy for this movie. But that wasn't my only problem with the sky people's storyline which is that it didn't feel fully thought out. There were two different storylines going on with the sky people with one of them just randomly being forgotten about and the other one literally appearing out of nowhere. I can see what the ideas were for this but I wish they had just adjusted it a bit to make it a bit more interesting. It's also because of this that at times the movie feels like it comes to a screeching halt. Overall, the pacing of this movie was surprisingly well done and I didn't notice how much time had passed. One of my biggest concerns was with the over three-hour-long run time and thinking there were going to be scenes that could've been cut or shortened down and I was partially correct.For the most part, I never felt like the movie was dragging at all and was moving at a decent pace especially in the opening scene when we're being reintroduced to the characters and the Sully family. But I did start to feel the pacing issues once the sky people return and the family go to the Pandora reefs. Once at this point in the movie is when I started to find scenes that could've been cut down or cut out. What I find the funniest thing though about this movie is despite everything flowing well the ending for this movie was so rushed. The ending can be best described as don't blink or you'll miss it due to how fast it goes. But I think the real biggest reason you don't notice how much time has passed is due to the special effects in this movie. Despite how many years have passed since the first Avatar movie came out there's one thing everybody can agree on which is the special effects aged super well. I specifically love how if you compare the motion capture from the first movie to this one you can for sure see a difference in the CGI. From the Na'vi to the creatures of Pandora everything looks so much cleaner and natural. This is especially true when it comes to the look of the creatures of Pandora. By getting to properly explore the reefs of Pandora we get to see all new creatures that mainly inhabit the ocean and once again I'm asking how can I ride them. The Ilu, Skimwing and Tulkun are all well-designed creatures that look incredible. But it's not just the people or creatures that are jaw-dropping but the environment of Pandora as well. We've already seen what the forest of Pandora looks like so it's exciting getting to see this whole other area and how gorgeous it is. Every scene that's underwater is just breathtaking and makes you wish you could go and visit this place. Definitely a huge round of applause for every single special effects crew person for their hard work creating these underwater creatures, the environments and the Na'vi people. But of course, without actors in the Motion capture suits, none of this would work out.I can't say the acting in this movie was the best but what I will say is that all of the kids in this movie really stole the show. For most of the teenage actors in this movie, this was their very first big movie role and it really doesn't show. All of them are able to convey the proper emotion that's needed for the scene and make their character stand out amongst the others. For those who have siblings will be able to most likely relate to one of the Sulley siblings due to how well they demonstrate the different kinds of siblings everybody has or are. A person who was a surprise to me was Trinity Jo-Li Bliss, who plays Tuk, as I expected Tuk to be the cliche annoying little sibling but was actually fun to watch. I will say as the youngest I did relate to her the most but the other person I related to and really enjoyed watching was Lo'ak, portrayed by Britain Dalton. Out of all of the Sully kids, Lo'ak was honestly the most interesting to watch due in part to Britain Dalton's portrayal of this character. He conveyed perfectly this kid who's trying his best to fit in with the others in his family while still being true to himself. He always stands up for what he believes in and despite everything is always there for his siblings to protect them from anything. Despite not having that much screen time another actor who surprised me was Jack Champion. Like I said earlier Spider is such an interesting character study as he's human but raised among the Na'vi. I feel like with more screen time Jack Champion could really bring so much to his character and make him a fan favourite. I remember looking at the cast list and seeing that Sigourney Weaver, who plays Kiri, was coming back for this movie and was curious to see how. Well, Sigourney Weaver did an incredible job playing the teenage daughter of Grace. I know for the most part it was because of the CGI that she looked completely different but I still couldn't tell that it was her playing this character. I thought they brought in a young actress to do all of the motion capture and she just did the voice work but no.Sigourney Weaver actually played Kiri from the physicality to the vocals and you can tell she put in the effort. She comes across as a regular teenage actor from her voice to her body posture and conveys that emotion so well. I will quickly say that despite not having a lot of screen time Zoe Saldana was also pretty good. Every time Zoe Saldana was on screen you saw Neytiri's character growth over the past years and how becoming a mother has changed her. She's super supportive of her family and just wants what's best for them. She also just brings such raw emotion to this character as well that you're just hypnotized by her performance. Everybody else in this movie was also pretty good but due to many of them not getting much screen time they couldn't fully show off their acting ability. The last thing I want to mention is the editing in this movie because it was just weird. For the most part, the editing in this movie was just fine but there were a few occasions where the editing was just weird. There's this one scene where this one thing is happening and then it randomly cuts to something else not related for only a couple of seconds before cutting back to the original thing. It was during these few moments that I was taken out of the movie experience and decently confused. In the end, Avatar: The Way of Water surprised me but also proved me right by still having some issues with the story. But, this movie is definitely worth seeing at least once on whatever specialized screen your local theatre has just for the special effects alone. I'm curious to see what will happen in Avatar 3.",19,"Dec 19, 2022",2026-02-04T14:41:20.841807
Avatar: The Way of Water,tt1630029,Stream2BigScreen_Movie_Reviews,7.0,"After 3 Hours, I Think My Avatar Has Traveled Every Way of the Water","It has been 13 years since the original Avatar became one of the highest grossing movies in history. It was a huge spectacle with a new planet, Pandora; indigenous people, the Na'vi; motion capture performances and a lot of never-before-seen technology. The plot was pretty basic, but the impact of the all the technical impacts made it more than the sum of its parts. Here, we are all these years later and finally the long-awaited sequel has been released. James Cameron has submerged us in the waters of Pandora for the first of many sequels called Avatar: The Way of Water.As a quick refresher, at the end of Avatar, Jake Sully, who was human in Avatar form, becomes part of the Na'vi. He's fallen in love with Neytiri and her people. Years later, we find Jake Sully living a peaceful life with his family in the forests of Pandora, but the threat of the sky people's return looms. Of course, that threat comes to destroy Jake's family's peace. Jake must work with Neytiri and the army of the Na'vi race to protect their home. Blue combat hijinks ensue.Now, everything about this movie screams big screen viewing. We have James Cameron, a long delay since the first movie, awesome tech and CGI, big fight scenes etc. This highly imaginative movie just lacks imagination. Yes, that seems contradictory to state, but it's the best way to describe what's going on here. For such a long delay for this sequel to come, Cameron and crew failed to use those years to expand upon the Avatar universe and tell a more interesting story. While we're dealing with slightly new creatures that live in the water rather than the forest, the plot is basically the same as the original. The real question is whether the new technology that's been developed and utilized in making The Way of Water makes this movie worthwhile. I'm fairly ambivalent about it.On one hand, the spectacle of the effects is truly stunning. The water is so blue and clear. The colors are dazzling. Your eyes can barely keep up because there is something new to see, it seems, in every frame. There are animals that we haven't seen before that dominate the screen. Those animals have personalities of their own. The integration of real human performances with the motion capture performances is pretty seamless as well. There really isn't anything wrong with the look of Avatar: The Way of Water. Also, when the action kicks into high gear 90 minutes into the movie, the tension and momentum take over and make the last 90 minutes sail by.On the other hand, when a movie is 3 hours long, it would be great for it to be at least a little unpredictable. It feels like every beat of the story is either a carbon copy of what happened in the original or it is a predictable extension of what's to come. Furthermore, the obvious environmental theme is not very subtle. It is good that the filmmakers have a point of view and that this crazy, action spectacle has something to say about our world, but does it have to be so obvious? Really, 3 hours to tell this story??? No, sir! Not necessary.Ultimately, the wait for Avatar: The Way of Water was worth it. The technology and effects that are used to bring this movie to life are truly spectacular. The story itself is not as imaginative as the tools used to tell it. Also, you have to sacrifice 3 hours of your day to this. The movie should be seen on the big screen - that's pretty obvious - but an early matinee should suffice. Get a bowl of popcorn and you might need another snack to tide you over.",1,"Dec 19, 2022",2026-02-04T14:41:20.847777
Avatar: The Way of Water,tt1630029,colodunn,10.0,Fantastic,Excellent continuation with few plot holes or mistakes that come with many sequels. The emotional struggle and logistical issues the main characters face are relatable and meaningful. The CGI was excellent allowing you to simply feel immersed in that world and really let your mind go. This has been one of the few movies that has made me want to return to the theater in an age where I can stream almost anything I want on my 65 inch TV in the comfort of my own home. The three plus hour timeframe made sense because this is a long story to present that really needed to not be rushed but rather allowed to organically unravel.,13,"Dec 19, 2022",2026-02-04T14:41:20.852288
Avatar: The Way of Water,tt1630029,amandakelly-44326,10.0,Magnificent,"Well it didn't disappoint, its very hard for a sequel to be as good as the first and the way of the water certainly didn't let me down. I feel it was equally as good, takes you on an emotionally and visually beautiful journey.I would recommend seeing it in 3D to get the full effect of how beautiful this movie is.Had some similarities of a story from the first one but not too similar that it lets it down, some captivating under water scenes and I love that they bring back Sigourney Weaver as she is just one of my favourite actresses of all time.No extra clips at the end so no need to stay back after the credits.",0,"Dec 19, 2022",2026-02-04T14:41:20.856313
Avatar: The Way of Water,tt1630029,JackCowart34,5.0,The Epitome of Style Over Substance,"The Avatar franchise was forged out of James Cameron's desire to create new cinematic technology while simultaneously raising awareness for the causes he believes in so feverishly. Among these causes are his convictions that movies yearn to be seen in large formats and that society must consider its impact on nature. Cameron's ability to convey these topics in a way that's appealing to mass audiences is what's always made him a revolutionary filmmaker. But the balance between striking visuals and an engaging story was skewed in Avatar: The Way of Water, which hindered my investment in the characters and rendered the supposed emotive moments unsuccessful. The pure spectacle of the film can't be undersold, but that alone failed to hold my undivided attention for the full 3 hour and 12 minute runtime. I'm an advocate for any movie that can draw audiences out of their homes and into the theaters, but next time I'd prefer it not be reminiscent of an egregiously long video game cutscene.",10,"Dec 19, 2022",2026-02-04T14:41:20.859890
Avatar: The Way of Water,tt1630029,mann-01518,10.0,"Awesome movie, moral made it awesome..","While watching the movie we involved in story that much as we think we are also na'vi, and when humans attacked by animals and the whole theatre whistling and celebrating the defeat of humans, that's the reality of emotions... Nature is the mother for all, we need to take care of it for our future generations to live, great idea and a moral message to mankind via avatar, making super thanks to the whole team to making a morality in to a good movie..good work awesome sounds nice characters and the winner is story and the way the team makes it perfect, and waiting for sequel may be 2 years or more.",15,"Dec 19, 2022",2026-02-04T14:41:20.864077
Avatar: The Way of Water,tt1630029,subxerogravity,9.0,I think I liked it better than the first one,"Not to say I did not like the first one cause I did, but it was not the best movie I ever scene, and this sequel is better than that.The story is actually not as tight as the original tale, but it's a better story. It just flows slower than the original. There will be a point for all of us where the story slows down enough to make you realize you have to go to the bathroom and that's how much you actually love the film. For me I think that was 12 or 15 minutes before the end credits rolled. That's pretty good.As a sequel we got a more Indepth look at the characters from the last movie, which included some surprising comebacks, and of course we got some new characters as this story is no longer about Jake Skully's adventure, but the adventure of the family he made snice we last saw him.What I found interesting is that the hole hoopla of the film is that its filmmaker James Cameron had to wait the 12 to 13 years for the technology capable to make this film. You could say the sign of a good director was that I could not tell what that technology was capable of, but I have to say, visually, that first film was far more outstanding than what I saw here.I did love the introduction of some new characters that brought us the new culture of the sea people, but in comparison to the original I was expecting a lot more underwater spectacular, I was expecting to see dozens of alien marine life, but Camren chose to concentrate this marine life to one creature which was not a bad idea cause it led so greatly to a well-formed story.I'll admit this adventure had a few loopholes that I think were done on purpose because we know the franchise is growing, but this second Avitar movie, not surprisingly worth that IMAX 3D ticket price in every way possible.",165,"Dec 19, 2022",2026-02-04T14:41:20.867583
Avatar: The Way of Water,tt1630029,Popcorn-And-Twizzlers,8.0,Avatar - meets Moana - meets Sea Beast - meets The Jungle Book - meets The Talokanils of Wakanda Forever,"""Beautiful just like the original one, and well thought out, but can't replace the original.""FINAL TAKEAWAYS:
Overall #AvatarTheWayOfWater gives Avatar - meets Moana - meets Sea Beast - meets The Jungle Book - meets the Talokanils of Wakanda Forever* * *
Theme & Story: A-
Pacing: A
Character: A
Overall ""Paper"" Score: A* * *
Entertainment Factors
General Public: Interesting Enough
Avatar Fans: Worth the $$$
Sci-Fi Action Fans: Don't Rush
Experience Seekers (Action & Visuals): Interesting Enough
Overall ""Viewing Experience"" Score: Interesting Enough* * *
It's definitely beautiful... like GORGEOUS! And luckily, at least for me, it seems like the film took a formula from the first film and plopped it in a new environmental context, so the story execution was pretty effective #IfItAintBroke...I will say that because of following a similar formula, there is a ""safeness"" to this story, BUT I think it intentionally sets up something that could really amazing for the third installment.OTHER THOUGHTS:
Highlights: The visual effects and cinematography, thematic followthrough, and Acts Two and ThreeCould've Been Better: A little shift in Spider's storyline to support some character decisions more logically than probably expected.",3,"Dec 19, 2022",2026-02-04T14:41:20.871174
Avatar: The Way of Water,tt1630029,jrundixon,5.0,It's fine.,,7,"Dec 19, 2022",2026-02-04T14:41:20.875173
Avatar: The Way of Water,tt1630029,marimari11,9.0,pretty cliche story (not in a bad way),"The visual was nothing but wonderful and the story really could've been better, not that it was bad but it was a simple story (and cameron does this magic that even the average stories make me amazed)
It's a good movie with a pretty message about family and differences, also if you usually cry in movies, prepare yourself!!3 hours and 12 minutes that went past flying, at least for me that usually gets bored when the movie is too long or nothing happens for a while.All the characters are likable (spiiiiderrr) and you get attached. There's also a really good balance between suspense, comedy... and jump scaresI noticed some things that where left kind of open in the story but it's probably so he can make a sequel.",3,"Dec 19, 2022",2026-02-04T14:41:20.880711
Avatar: The Way of Water,tt1630029,svynronin,6.0,More of the Same,"If you liked the first one, you should like this one. Cool special effects, mediocre story and acting, along with the theme, natives and nature are good, military and science is bad. This movie is really for 9-18 year olds, since they're the main focus. As an adult I really struggled to stay interested, and as always the 3D is cool until about 30 minutes in, and then it's the same old same old. The movie is too long, and while some of the CGI is really good, some of it seemed mediocre. Some of the Navi and the sea people looked unnatural. The bad guys looked ridiculous at times, and head shapes of characters ranged from too big to too small for the body. The bad guys are the worst part of the story. It's often lazy writing to bring back same problems just different background. I couldn't understand how someone's vendetta became the main conflict of the story and everyone in the movie was okay with it, and characters on both sides supported it. This one has nothing to do with unobtanium, the driving force for the last film, (stealing from the gold rush). It seemed like it would steal from the American West, and people coming to colonize Pandora just as early pioneers and natives conflicted in American history, but worse it just goes back to the same old players not liking each other. The snarling gets old, and while it has moments. It's not a movie you'll likely want to see more than once.",2,"Dec 19, 2022",2026-02-04T14:41:20.884687
Avatar: The Way of Water,tt1630029,reystevens,9.0,Great sequel!,"Honestly, even though it's the sequel to an amazing movie like Avatar that came out back in 2009 my expectations were low because I didn't think it had a chance to be even close to the first one and I have to admit I was wrong.This movie is as good as the first Avatar. The visuals and the 3D made it amazing, and the story, even though very predictable, was still good. It also kept me entertained the whole time and I'd even watch it again even though the movie is super long.I'd definitely recommend it to all those who liked the 1st one because the movie really does get you to connect to the world of pandora and gets you to connect to the characters as well just like the first one did.James Cameron once again did an amazing job.",6,"Dec 19, 2022",2026-02-04T14:41:20.888956
Avatar: The Way of Water,tt1630029,KinglyViking,6.0,"Looked good, although 3 hours is a lot for simple.",,1,"Dec 19, 2022",2026-02-04T14:41:20.893521
Avatar: The Way of Water,tt1630029,Holt344,10.0,"James Cameron promised and delivered, The Way of Water is better than its predecessor, a visual masterpiece - My Ultimate Review","Avatar: The Way of Water begins similar to the first installment and then becomes this magnificent story about fatherhood and family; about loss, humanity, nature and of dangers of corporate greed that director-writer-producer James Cameron executes brilliantly. James Cameron used real world problems with the rainforest for the first film and here he does a similar thing but with poaching. It fits the story and the world so well of the Avatar franchise. You notice it as much with this film as its predecessor how big of a passion project it truly is for Cameron. Back then he brought us a whole new world to experience and ground breaking technology to witness. With The Way of Water, he does it again, showing more of Pandora through its sea tribes; meaning new culture, underwater sign language and the new technology in order to film performance capture scenes underwater, a feat never accomplished before.Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.Cast members Sam Worthington, Zoe Saldaña, Stephen Lang, Joel David Moore, CCH Pounder, Giovanni Ribisi, Dileep Rao, and Matt Gerald reprise their roles from the original film, with Sigourney Weaver returning in a different role. New cast members include Kate Winslet as Ronal; a free diver of the Metkayina and Tonowari's wife, Cliff Curtis as Tonowari; the chief of the reef people clan of Metkayina and Ronal's husband. Edie Falco as General Frances Ardmore; the commander in charge of the RDA's interests, and Jemaine Clement as Dr. Ian Garvin; a marine biologist. The Sully family have grown to include James Flatters as Neteyam; Jake and Neytiri's first son and oldest child. Britain Dalton as Lo'ak; Jake and Neytiri's second son. Trinity Jo-Li Bliss as Tuktirey (""Tuk""), Jake and Neytiri's eight-year-old daughter and their youngest child. But also an adopted teenage daughter called Kiri who's played by Sigourney Weaver, also Jack Champion as Miles Socorro (""Spider""); the teenaged son of Quaritch born in Hell's Gate (the human base on Pandora in the first film) who was rescued and adopted by Jake and Neytiri and ""prefers his time in the Pandoran rainforest"". The acting was mostly superb, except for Spider who was played by Jack Champion (a newcomer) although an important supporting character, his acting was ranging from good to bad, mostly average. But let's dig into the great performances, starting with Sigourney Weaver as Kiri, Jake and Neytiri's adopted teenage daughter. Just the idea of someone aged 73 is playing a teenager through motion capture, it shows her acting range, a brilliant performance. I expected Zoe Saldana to have more to do, but I think she'll have an even bigger role in the third film, she was terrific though and had one of the better performances. Sam Worthington and Stephen Lang were also phenomenal. The performance that surprised me the most were Britain Dalton as Lo'ak, what a great performance, truly. He has a future in the business. That's what I love about James Cameron, his casting. Like Sam Worthington as Jake Sully, but also giving Sigourney Weaver another role after her death in Avatar which was one great and memorable death but also a brilliant performance. I also found that The Way of Water had more emphasis on drama and acting, the longer run time is a reason for that, the actors really got to act, but also learning to free dive. The cast did most and some even did all the underwater stunts, which is impressive.James Cameron co-wrote the screenplay with Rick Jaffa and Amanda Silver (who wrote Rise of the Planet of the Apes, Dawn of the Planet of the Apes and War for the Planet of the Apes), with a story the trio wrote with Josh Friedman and Shane Salerno. The writing is in my opinion quite great, mostly, my criticism is at the end of my review. The direction and James Cameron's hard work is one of the film's highlights like the previous film was. Having read interviews before and after having seen the film at the cinema, I've read how supportive and great he was at giving direction to the actors. It's his vision and visual storytelling that makes him one of the greatest. Not many have succeeded with sequels, James Cameron have done it again and again (Terminator 2 and Aliens), and now he did it with The Way of Water.The visual effects and CGI these days, these last couple of years, have been extremely bad in comparison to this film. Avatar: The Way of Water has scenes full of visual effects, each frame with so much to please your eye, scenes with so much going on that multiple rewatches is on my agenda. It's a treat for your eyes, a real eye pleaser. The groundbreaking technology and visual effects is two of the major things that made Avatar into the memorable and biggest movies of all time, along with a lot of other things. But Pandora, the mind blowing planet that are so easy to get immersed to, the Na'vi and everything that went into them. For this film we got to see the sea tribes and thus getting to see the new technology James Cameron helped create, performance capture in underwater scenes. This man have changed lifestyle during the first Avatar and the second, but one thing that haven't changed is his love for the franchise, his passion, a true master at work. I also want to praise the cinematography, Russell Carpenter (who won an Oscar for Titanic) does some brilliant work, photographing so many stunning looking shots with spectacular angles. Overall perfect. Cameron and him are a great duo, you see it in each scene regarding how it was shot. Also, the editing deserves some praise, music definitely needs it. Whilst James Horner is missed (having done the musical score for Avatar), Simon Franglen comes in and does an amazing job, giving us a score both gripping and emotional. He's a great replacement for the maestro, James Horner.I've heard people calling it too long and for me and my girlfriend, the 192 minute runtime felt right as time flew by quick. Scenes could have been trimmed, sure, but lots of the drawn out scenes of nature and overall slower pace is there for a reason. Character development, mostly for Kiri who is the spiritual in the family. I actually think the film could have been longer, but this length is perfect for the film. In the writing and overall story, I think The Way of Water is better in every way than its predecessor. Yet it have been criticized for having a thin narrative. Yeah sure it doesn't have this mind-blowing narrative, it's actually quite simple, but it works so well because of the visual effects and Pandora as we get to explore lands uncharted to us viewers. Thus the simplicity works here, it's a story about fatherhood. Like what Sam Worthington said in an interview; ""He could have quite easily told the story of Jake and Neytiri going on battling the wars,"" says Worthington (who, like Saldana, has three children of his own), ""but when you add in the kids and having to keep them safe, or not wanting them to emulate you because it can get them killed, they're operatic themes.""Avatar: The Way of Water currently has a critic score of 77% and an audience score of 93% on Rotten Tomatoes, a site I normally never visit, film critics have more knowledge of film than most audience. I think it's fair, but honestly, I love this film and agree with film organizations; organizations such as the National Board of Review and the American Film Institute named Avatar: The Way of Water as one of the top ten films of 2022. I agree with that, completely. Also worth noting is how the film also received numerous other accolades, including nominations for the Best Motion Picture - Drama and Best Director at the 80th Golden Globe Awards. Avatar 3 is coming in 2024, I'm ready. The Way of Water was everything I wanted for a sequel, but more. It's a magnificent film, with groundbreaking technology and visuals, a true visual masterpiece.",48,"Dec 19, 2022",2026-02-04T14:41:20.898648
Avatar: The Way of Water,tt1630029,loool539,4.0,It was just an ok movie,,3,"Dec 19, 2022",2026-02-04T14:41:20.902668
Avatar: The Way of Water,tt1630029,jflynnhistory,9.0,Sublime Escapism = Pure Enjoyment,"On a whim, my family decided to see a movie today and, given the dearth of theater worthy films, Avatar was the obvious choice. I have been very disappointed with movies in the last several years because escapism, a primary element in fantasy storytelling, has played second fiddle to the ever-present modern political tropes which mire us in the troubles of the day. On the contrary, Avatar: The Way of Water was pure escapism, in the truest sense of the word. The world Cameron has built looks alien, but feels real in the way we might wish a parallel universe to our own existed. The creatures and people of Pandora are familiar enough to resonate with our expectations but just different enough (better perhaps?) to make the audience long to explore this beautiful world in detail.Just like most reviews I have read, I found that the three hour plus run time was hardly enough. Cameron probably cut out a lot because there were few moments that felt unnecessary to the film. Something else that came as a surprise to me, given Cameron's preference for showcasing powerful female leads, which were prominent in this film as well, I would argue a primary theme was about the relationship between fathers and sons. I think too often these days we don't see masculinity handled in a nuanced way, but you see the spectrum of it in this film. From the destructive elements of struggle and war to the redemptive elements of strength and responsibility, the way Cameron depicted the bonds between fathers and sons was compelling, particularly as I have kids as well.Was everything perfect? Of course not. The motivations of the ""Sky-People"" made less sense than the search for ""Unobtainium,"" and the character tropes were a bit stale. The villains had a bit of a Jurassic World vibe, that was played out so badly in those films I almost walked out, but I could give Avatar a pass on because of all of the positives onscreen.I thoroughly enjoyed watching this film, and the 3-D version was amazing and worth every penny. If you are reading this review, go see this movie in the theater, you will not be disappointed. Let's get James Cameron paid well enough so we don't have to wait another 13 years for the next glimpse into this beautiful world.",9,"Dec 19, 2022",2026-02-04T14:41:20.905647
Avatar: The Way of Water,tt1630029,alancannongate,3.0,Script please,"Given the nearly unlimited resources that would include, presumably, access to all manner of talented writers, Avatar 2's underdeveloped story and script is inexplicable unless it were the product of a high school assignment, in which case it would deserve a solid B; or if it were created by an AI script-writing program not able to appreciate human relationships, emotions or thoughts beyond broad strokes. That it's a movie with its political and moral values clearly and passionately expressed is, of course, not the problem. Whereas most CGI productions might offer an occasional ineffectual and disingenuous whisper of a moral view in between this or that deafening bombast, who would argue against Mr. Cameron's messages espousing family loyalty and regard for others who are different (species, tribes, perspectives) as opportunities to embrace and learn, vs otherness to destroy? Thus, Avatar 2's problem is not an absence of morality or interest regarding big and important problems of human nature but the simplistic story development and, at its core, implausible and one-dimensional characters. Portrayals of supposed character growth ring not just false but nearly random, and silly. In my audience, there were a few scenes that, unintentionally, elicited blurts of laughter--along with an audible ""really?"" once or twice. In the end, Avatar 2 was beautiful to behold but felt manipulative, patronizing and boring. And too painful.",11,"Dec 19, 2022",2026-02-04T14:41:20.909125
Avatar: The Way of Water,tt1630029,BudoSenpai,,Avatar: The Way of Waste,"Come on, give me a break, 8.1/10?! This movie is boring, way too long, overrated, and never should have been made. It's nothing more than tons of CGI with a dumb narrative. Most of the high reviews will sound like this, what an amazing movie, the visuals are so beautiful and breath taking. Yeah, that's the problem, it's mainly graphics, can you tell me what the story is about?A thirteen year wait for this, only to turn out as a James Cameron miss! Luckily I have the first Avatar on Blu-ray, I had to watch it again to feel some satisfaction. So disappointing, you should have saved your money James.",8,"Dec 19, 2022",2026-02-04T14:41:20.914126
